iso3,year,bii,crops,highintensityag,hpd,pastureland,qualitynatural,urbanextent
LVA,2010,0.862397253513336,0.181359142065048,0.1331487596035,17.2847328186035,0.0934152454137802,0.65953665971756,0.0056293122470378
LVA,2011,0.861587703227997,0.179510742425919,0.132132455706596,17.1693134307861,0.0970276519656181,0.658001601696014,0.0056387558579444
LVA,2012,0.859036326408386,0.182547956705093,0.133760914206505,17.0541114807129,0.0977354645729065,0.65460079908371,0.0056478809565305
LVA,2013,0.859663546085358,0.182233870029449,0.133083805441856,17.0015888214111,0.0965684503316879,0.654601395130157,0.005651076324284
LVA,2014,0.859088122844696,0.182793796062469,0.133238077163696,16.9049301147461,0.0968706235289574,0.653961062431335,0.0056592239998281
MAC,1970,,0.0,,,0.0059381118044257,,0.0548329092562199
MAC,1980,,0.0039293048903346,,,0.0072642941959202,,0.0548329092562199
MAC,1990,,0.0052360948175191,,,0.0087000355124473,,0.0548329092562199
MAC,2000,,0.0052355378866195,,,0.008550769649446,,0.0548329092562199
MAC,2001,,0.0052088303491473,,,0.0085506439208984,,0.0548329092562199
MAC,2002,,0.0051833884790539,,,0.0085505545139312,,0.0548329092562199
MAC,2003,,0.0051195467822253,,,0.0085503663867712,,0.0548329092562199
MAC,2004,,0.0053662224672734,,,0.0085511589422822,,0.0548329092562199
MAC,2005,,0.0052354247309267,,,0.0085508422926068,,0.0548329092562199
MAC,2006,,0.0052458913996815,,,0.0085508916527032,,0.0548329092562199
MAC,2007,,0.0049226260744035,,,0.0085501708090305,,0.0548329092562199
MAC,2008,,0.0049316971562802,,,0.0085502313449978,,0.0548329092562199
MAC,2009,,0.0050134225748479,,,0.0085504753515124,,0.0548329092562199
MAC,2010,,0.0049515711143612,,,0.0085503431037068,,0.0548329092562199
MAC,2011,,0.004951671231538,,,0.0085505750030279,,0.0548329092562199
MAC,2012,,0.0049517615698278,,,0.0085507463663816,,0.0548329092562199
MAC,2013,,0.004944687243551,,,0.008551251143217,,0.0624903179705143
MAC,2014,,0.0049172420985996,,,0.0085512530058622,,0.0625095888972282
MAF,1970,,0.0174194294959307,,,0.0,,0.0193319451063871
MAF,1980,,0.0171949919313192,,,0.0,,0.0228391829878092
MAF,1990,,0.0168848633766174,,,0.0,,0.0267136432230473
MAF,2000,,0.0163895972073078,,,0.0,,0.0272936020046473
MAF,2001,,0.0163480769842863,,,0.0,,0.0277263764292002
MAF,2002,,0.0163052137941122,,,0.0,,0.0281618237495422
MAF,2003,,0.0162610094994307,,,0.0,,0.0285999495536089
MAF,2004,,0.0162154473364353,,,0.0,,0.0290407575666904
MAF,2005,,0.0161685291677713,,,0.0,,0.0294842571020126
MAF,2006,,0.0161188431084156,,,0.0,,0.0299304518848658
MAF,2007,,0.0160676892846823,,,0.0,,0.0303793512284756
MAF,2008,,0.0160163752734661,,,0.0,,0.0308309551328421
MAF,2009,,0.0159649811685085,,,0.0,,0.0312852747738361
